Source,Target,Label,Publication_name
32/11535-1,141/9937,392087,"A Guide to Convolutional Neural Networks for Computer Vision"
32/11535-1,00/3214,392087,"A Guide to Convolutional Neural Networks for Computer Vision"
40/7475,141/9937,392087,"A Guide to Convolutional Neural Networks for Computer Vision"
40/7475,00/3214,392087,"A Guide to Convolutional Neural Networks for Computer Vision"
141/9937,00/3214,392087,"A Guide to Convolutional Neural Networks for Computer Vision"
180/6084,187/2928,392970,"Gait-Based Human Identification by Combining Shallow Convolutional Neural Network-Stacked Long Short-Term Memory and Deep Convolutional Neural Network."
180/6084,192/6610,392970,"Gait-Based Human Identification by Combining Shallow Convolutional Neural Network-Stacked Long Short-Term Memory and Deep Convolutional Neural Network."
180/6084,98/5714,392970,"Gait-Based Human Identification by Combining Shallow Convolutional Neural Network-Stacked Long Short-Term Memory and Deep Convolutional Neural Network."
187/2928,192/6610,392970,"Gait-Based Human Identification by Combining Shallow Convolutional Neural Network-Stacked Long Short-Term Memory and Deep Convolutional Neural Network."
187/2928,98/5714,392970,"Gait-Based Human Identification by Combining Shallow Convolutional Neural Network-Stacked Long Short-Term Memory and Deep Convolutional Neural Network."
192/6610,98/5714,392970,"Gait-Based Human Identification by Combining Shallow Convolutional Neural Network-Stacked Long Short-Term Memory and Deep Convolutional Neural Network."
235/6028,207/7663,395363,"Combining Convolutional Neural Network With Recursive Neural Network for Blood Cell Image Classification."
235/6028,213/4743,395363,"Combining Convolutional Neural Network With Recursive Neural Network for Blood Cell Image Classification."
235/6028,12/10820,395363,"Combining Convolutional Neural Network With Recursive Neural Network for Blood Cell Image Classification."
207/7663,213/4743,395363,"Combining Convolutional Neural Network With Recursive Neural Network for Blood Cell Image Classification."
207/7663,12/10820,395363,"Combining Convolutional Neural Network With Recursive Neural Network for Blood Cell Image Classification."
213/4743,12/10820,395363,"Combining Convolutional Neural Network With Recursive Neural Network for Blood Cell Image Classification."
04/10864,218/1928,397963,"General Regression Neural Network and Artificial-Bee-Colony Based General Regression Neural Network Approaches to the Number of End-of-Life Vehicles in China."
04/10864,91/1905,397963,"General Regression Neural Network and Artificial-Bee-Colony Based General Regression Neural Network Approaches to the Number of End-of-Life Vehicles in China."
04/10864,216/4782,397963,"General Regression Neural Network and Artificial-Bee-Colony Based General Regression Neural Network Approaches to the Number of End-of-Life Vehicles in China."
218/1928,91/1905,397963,"General Regression Neural Network and Artificial-Bee-Colony Based General Regression Neural Network Approaches to the Number of End-of-Life Vehicles in China."
218/1928,216/4782,397963,"General Regression Neural Network and Artificial-Bee-Colony Based General Regression Neural Network Approaches to the Number of End-of-Life Vehicles in China."
91/1905,216/4782,397963,"General Regression Neural Network and Artificial-Bee-Colony Based General Regression Neural Network Approaches to the Number of End-of-Life Vehicles in China."
57/3737,179/4338,399337,"Adjusting Neural Network to a Particular Problem - Neural Network-Based Empirical Biological Model for Chlorophyll Concentration in the Upper Ocean."
57/3737,56/1520,399337,"Adjusting Neural Network to a Particular Problem - Neural Network-Based Empirical Biological Model for Chlorophyll Concentration in the Upper Ocean."
57/3737,121/8101,399337,"Adjusting Neural Network to a Particular Problem - Neural Network-Based Empirical Biological Model for Chlorophyll Concentration in the Upper Ocean."
179/4338,56/1520,399337,"Adjusting Neural Network to a Particular Problem - Neural Network-Based Empirical Biological Model for Chlorophyll Concentration in the Upper Ocean."
179/4338,121/8101,399337,"Adjusting Neural Network to a Particular Problem - Neural Network-Based Empirical Biological Model for Chlorophyll Concentration in the Upper Ocean."
56/1520,121/8101,399337,"Adjusting Neural Network to a Particular Problem - Neural Network-Based Empirical Biological Model for Chlorophyll Concentration in the Upper Ocean."
35/837-22,200/8650,417115,"NeuralCP - Bayesian Multiway Data Analysis with Neural Tensor Decomposition."
35/837-22,119/1901,417115,"NeuralCP - Bayesian Multiway Data Analysis with Neural Tensor Decomposition."
35/837-22,34/8938,417115,"NeuralCP - Bayesian Multiway Data Analysis with Neural Tensor Decomposition."
35/837-22,68/1538,417115,"NeuralCP - Bayesian Multiway Data Analysis with Neural Tensor Decomposition."
200/8650,119/1901,417115,"NeuralCP - Bayesian Multiway Data Analysis with Neural Tensor Decomposition."
200/8650,34/8938,417115,"NeuralCP - Bayesian Multiway Data Analysis with Neural Tensor Decomposition."
200/8650,68/1538,417115,"NeuralCP - Bayesian Multiway Data Analysis with Neural Tensor Decomposition."
119/1901,34/8938,417115,"NeuralCP - Bayesian Multiway Data Analysis with Neural Tensor Decomposition."
119/1901,68/1538,417115,"NeuralCP - Bayesian Multiway Data Analysis with Neural Tensor Decomposition."
34/8938,68/1538,417115,"NeuralCP - Bayesian Multiway Data Analysis with Neural Tensor Decomposition."
22/515,225/4280,418356,"Artificial Neural Networks and Fuzzy Neural Networks for Solving Civil Engineering Problems."
22/515,222/7461,418356,"Artificial Neural Networks and Fuzzy Neural Networks for Solving Civil Engineering Problems."
22/515,228/6456,418356,"Artificial Neural Networks and Fuzzy Neural Networks for Solving Civil Engineering Problems."
22/515,228/6328,418356,"Artificial Neural Networks and Fuzzy Neural Networks for Solving Civil Engineering Problems."
225/4280,222/7461,418356,"Artificial Neural Networks and Fuzzy Neural Networks for Solving Civil Engineering Problems."
225/4280,228/6456,418356,"Artificial Neural Networks and Fuzzy Neural Networks for Solving Civil Engineering Problems."
225/4280,228/6328,418356,"Artificial Neural Networks and Fuzzy Neural Networks for Solving Civil Engineering Problems."
222/7461,228/6456,418356,"Artificial Neural Networks and Fuzzy Neural Networks for Solving Civil Engineering Problems."
222/7461,228/6328,418356,"Artificial Neural Networks and Fuzzy Neural Networks for Solving Civil Engineering Problems."
228/6456,228/6328,418356,"Artificial Neural Networks and Fuzzy Neural Networks for Solving Civil Engineering Problems."
222/7521,31/7224,418859,"Parallel Excitatory and Inhibitory Neural Circuit Pathways Underlie Reward-Based Phasic Neural Responses."
222/7521,73/10581,418859,"Parallel Excitatory and Inhibitory Neural Circuit Pathways Underlie Reward-Based Phasic Neural Responses."
31/7224,73/10581,418859,"Parallel Excitatory and Inhibitory Neural Circuit Pathways Underlie Reward-Based Phasic Neural Responses."
232/9472,25/1439-2,432186,"A Novel Approach for Modeling Neural Responses to Joint Perturbations Using the NARMAX Method and a Hierarchical Neural Network."
232/9472,70/530,432186,"A Novel Approach for Modeling Neural Responses to Joint Perturbations Using the NARMAX Method and a Hierarchical Neural Network."
232/9472,71/8071,432186,"A Novel Approach for Modeling Neural Responses to Joint Perturbations Using the NARMAX Method and a Hierarchical Neural Network."
25/1439-2,70/530,432186,"A Novel Approach for Modeling Neural Responses to Joint Perturbations Using the NARMAX Method and a Hierarchical Neural Network."
25/1439-2,71/8071,432186,"A Novel Approach for Modeling Neural Responses to Joint Perturbations Using the NARMAX Method and a Hierarchical Neural Network."
70/530,71/8071,432186,"A Novel Approach for Modeling Neural Responses to Joint Perturbations Using the NARMAX Method and a Hierarchical Neural Network."
85/10721,85/7098,432327,"Neural Reconstruction Integrity - A Metric for Assessing the Connectivity Accuracy of Reconstructed Neural Networks."
85/10721,129/9138,432327,"Neural Reconstruction Integrity - A Metric for Assessing the Connectivity Accuracy of Reconstructed Neural Networks."
85/10721,131/6569,432327,"Neural Reconstruction Integrity - A Metric for Assessing the Connectivity Accuracy of Reconstructed Neural Networks."
85/10721,139/3779,432327,"Neural Reconstruction Integrity - A Metric for Assessing the Connectivity Accuracy of Reconstructed Neural Networks."
85/10721,154/6363,432327,"Neural Reconstruction Integrity - A Metric for Assessing the Connectivity Accuracy of Reconstructed Neural Networks."
85/10721,177/9174,432327,"Neural Reconstruction Integrity - A Metric for Assessing the Connectivity Accuracy of Reconstructed Neural Networks."
85/7098,129/9138,432327,"Neural Reconstruction Integrity - A Metric for Assessing the Connectivity Accuracy of Reconstructed Neural Networks."
85/7098,131/6569,432327,"Neural Reconstruction Integrity - A Metric for Assessing the Connectivity Accuracy of Reconstructed Neural Networks."
85/7098,139/3779,432327,"Neural Reconstruction Integrity - A Metric for Assessing the Connectivity Accuracy of Reconstructed Neural Networks."
85/7098,154/6363,432327,"Neural Reconstruction Integrity - A Metric for Assessing the Connectivity Accuracy of Reconstructed Neural Networks."
85/7098,177/9174,432327,"Neural Reconstruction Integrity - A Metric for Assessing the Connectivity Accuracy of Reconstructed Neural Networks."
129/9138,131/6569,432327,"Neural Reconstruction Integrity - A Metric for Assessing the Connectivity Accuracy of Reconstructed Neural Networks."
129/9138,139/3779,432327,"Neural Reconstruction Integrity - A Metric for Assessing the Connectivity Accuracy of Reconstructed Neural Networks."
129/9138,154/6363,432327,"Neural Reconstruction Integrity - A Metric for Assessing the Connectivity Accuracy of Reconstructed Neural Networks."
129/9138,177/9174,432327,"Neural Reconstruction Integrity - A Metric for Assessing the Connectivity Accuracy of Reconstructed Neural Networks."
131/6569,139/3779,432327,"Neural Reconstruction Integrity - A Metric for Assessing the Connectivity Accuracy of Reconstructed Neural Networks."
131/6569,154/6363,432327,"Neural Reconstruction Integrity - A Metric for Assessing the Connectivity Accuracy of Reconstructed Neural Networks."
131/6569,177/9174,432327,"Neural Reconstruction Integrity - A Metric for Assessing the Connectivity Accuracy of Reconstructed Neural Networks."
139/3779,154/6363,432327,"Neural Reconstruction Integrity - A Metric for Assessing the Connectivity Accuracy of Reconstructed Neural Networks."
139/3779,177/9174,432327,"Neural Reconstruction Integrity - A Metric for Assessing the Connectivity Accuracy of Reconstructed Neural Networks."
154/6363,177/9174,432327,"Neural Reconstruction Integrity - A Metric for Assessing the Connectivity Accuracy of Reconstructed Neural Networks."
150/4174,02/3459,446874,"Deep Neural Architectures for Mapping Scalp to Intracranial EEG."
150/4174,180/6102,446874,"Deep Neural Architectures for Mapping Scalp to Intracranial EEG."
150/4174,180/6034,446874,"Deep Neural Architectures for Mapping Scalp to Intracranial EEG."
